Date,Precinct,Area,Rooms,Storey,Price
2013-10-04,17,68.89,3,5,245159.0
2013-10-04,29,67.7,3,2,270000.0
2013-11-04,17,55.39,4,1,140000.0
2013-11-04,17,64.0,2,4,248091.0
2013-11-04,17,74.4,3,4,265911.0
2013-11-04,18,51.52,3,2,135000.0
2013-11-04,19,51.4,3,11,120000.0
2013-11-04,19,55.5,3,3,140000.0
2013-11-04,25,50.2,4,2,123000.0
2013-11-04,26,46.8,4,4,130000.0
2013-11-04,27,29.8,2,11,70000.0
2013-12-04,19,72.9,4,8,150000.0
2013-12-04,19,35.37,2,2,94000.0
2013-12-04,6,58.65,3,2,213506.0
2013-12-04,6,59.98,3,2,225859.0
2013-12-04,6,112.4,5,3,330000.0
2013-04-13,31,37.3,3,2,120000.0
2013-04-15,17,63.76,3,5,242108.0
2013-04-15,17,68.95,2,6,223147.0
2013-04-16,27,47.5,4,4,154000.0
2013-04-17,27,58.48,5,1,162000.0
2013-04-17,27,46.4,4,1,143390.0
2013-04-17,30,18.1,3,3,18000.0
2013-04-18,27,44.2,4,1,103660.0
2013-04-18,27,30.6,2,1,98000.0
2013-04-18,27,44.2,4,1,103660.0
2013-04-18,29,53.1,3,1,210000.0
2013-04-19,27,60.0,5,5,125000.0
2013-04-19,29,32.4,2,2,125000.0
2013-04-19,29,32.4,2,2,125000.0
2013-04-19,30,37.23,3,2,108000.0
2013-04-19,30,43.7,3,1,108000.0
2013-04-19,31,85.6,5,3,163000.0
2013-04-20,26,35.9,2,5,92000.0
2013-04-22,6,28.7,1,2,92000.0
2013-04-22,16,24.96,2,1,82000.0
2013-04-22,18,55.1,4,3,133864.0
2013-04-22,27,35.0,3,4,120000.0
2013-04-22,31,37.8,3,1,70400.0
2013-04-22,32,29.1,1,5,75000.0
2013-04-23,16,37.4,2,1,101590.0
2013-04-24,6,49.1,3,2,150000.0
2013-04-24,19,44.5,3,11,65000.0
2013-04-25,17,68.29,3,6,258549.0
2013-04-25,17,63.59,3,6,234166.0
2013-04-26,25,50.2,4,3,133000.0
2013-04-29,18,40.4,3,5,106000.0
2013-04-30,18,50.4,3,3,240000.0
2013-04-30,26,44.04,3,1,123500.0
2013-04-30,29,42.2,2,3,190000.0
2013-04-30,6,72.7,5,5,230000.0
2013-02-05,17,48.01,3,2,50000.0
2013-04-05,29,72.9,4,4,133000.0
2013-07-05,27,30.0,3,5,80000.0
2013-07-05,32,47.8,4,1,98000.0
2013-08-05,6,42.95,3,4,159696.0
2013-08-05,6,57.67,3,1,208409.0
2013-08-05,6,60.08,3,4,214279.0
2013-08-05,26,46.4,4,5,140956.0
2013-08-05,27,47.5,4,8,129400.0
2013-08-05,29,68.05,3,1,250000.0
2013-08-05,32,29.8,2,11,70000.0
2013-09-05,17,30.0,2,4,100000.0
2013-09-05,25,82.3,4,3,359000.0
2013-09-05,26,46.9,4,3,127040.0
2013-09-05,27,48.3,4,3,135000.0
2013-09-05,30,49.5,3,2,92900.0
2013-09-05,32,35.7,3,11,92111.0
2013-10-05,26,28.0,2,5,99000.0
2013-10-05,27,37.6,3,4,80000.0
2013-10-05,31,35.0,3,3,100000.0
2013-05-13,26,49.81,2,2,200000.0
2013-05-14,19,71.7,4,2,90000.0
2013-05-14,26,47.8,3,4,122000.0
2013-05-14,29,47.4,3,1,167000.0
2013-05-15,26,48.84,2,1,144711.0
2013-05-15,26,47.5,4,7,128400.0
2013-05-15,27,45.7,3,3,100000.0
2013-05-16,27,47.5,4,3,151700.0
2013-05-16,31,48.2,3,3,110000.0
2013-05-17,26,30.41,2,3,50000.0
2013-05-17,31,43.64,3,3,100000.0
2013-05-20,18,64.83,4,3,182000.0
2013-05-20,27,37.0,3,5,80000.0
2013-05-20,32,52.1,3,5,145000.0
2013-05-20,43,36.4,2,8,72500.0
2013-05-21,25,55.4,3,1,200000.0
2013-05-21,26,35.9,3,1,100000.0
2013-05-21,31,65.5,4,3,124400.0
2013-05-22,18,42.1,3,2,100000.0
2013-05-23,26,28.5,2,10,75000.0
2013-05-23,27,37.6,3,4,80000.0
2013-05-23,32,36.4,3,8,97226.0
2013-05-24,16,45.8,3,2,164000.0
2013-05-24,27,45.0,4,2,100000.0
2013-05-24,27,37.4,3,5,115580.0
2013-05-27,16,73.1,4,1,220000.0
2013-05-27,18,79.0,4,3,257000.0
2013-05-28,6,43.51,3,1,160167.0
2013-05-28,18,60.9,4,2,162000.0
2013-05-28,18,46.2,2,3,132000.0
2013-05-29,19,58.3,3,2,100000.0
2013-03-06,27,57.0,5,6,147000.0
2013-04-06,6,50.62,3,3,184801.0
2013-04-06,17,28.4,2,11,53000.0
2013-05-06,17,30.0,2,4,104000.0
2013-05-06,30,45.3,3,3,125000.0
2013-06-06,26,46.4,4,5,141000.0
2013-06-06,26,37.3,3,3,90000.0
2013-07-06,16,21.95,1,3,75000.0
2013-07-06,17,28.7,2,2,90000.0
2013-07-06,25,26.6,2,2,72000.0
2013-07-06,29,88.7,4,3,410000.0
2013-07-06,6,64.65,3,3,222565.0
2013-11-06,16,49.6,3,2,145000.0
2013-12-06,26,46.81,4,5,125000.0
2013-12-06,31,33.8,3,,56000.0
2013-12-06,32,47.5,3,5,12000.0
2013-06-13,31,31.2,3,1,80500.0
2013-06-14,17,47.7,3,4,40000.0
2013-06-14,25,56.2,4,4,165000.0
2013-06-14,26,61.9,4,3,175000.0
2013-06-14,26,47.5,4,7,171200.0
2013-06-17,6,36.22,2,4,250000.0
2013-06-17,6,58.0,3,2,250000.0
2013-06-17,25,53.1,2,1,190000.0
2013-06-17,30,46.85,3,1,160000.0
2013-06-17,30,85.73,5,2,200000.0
2013-06-17,6,97.6,4,4,305000.0
2013-06-18,6,61.4,4,5,190000.0
2013-06-18,18,81.7,5,4,270000.0
2013-06-18,25,79.7,4,4,190000.0
2013-06-18,26,61.9,4,5,158000.0
2013-06-18,26,29.74,2,5,95000.0
2013-06-18,27,66.6,5,2,185000.0
2013-06-18,31,35.1,2,1,95000.0
2013-06-19,25,61.2,4,1,125000.0
2013-06-19,27,30.0,2,3,95000.0
2013-06-19,6,97.9,3,4,380000.0
2013-06-20,19,31.8,2,2,75000.0
2013-06-20,27,87.63,3,3,212963.0
2013-06-20,27,23.6,2,5,75000.0
2013-06-21,17,67.03,3,4,253831.0
2013-06-21,26,29.3,2,9,84000.0
2013-06-21,27,37.6,3,2,67000.0
2013-06-24,27,46.17,2,4,153446.0
2013-06-25,30,64.37,4,2,224000.0
2013-06-26,27,47.1,3,1,113000.0
2013-06-27,18,39.2,2,,139000.0
2013-06-27,29,64.1,3,3,255160.0
2013-06-27,30,64.6,4,3,200000.0
2013-06-28,25,50.2,4,5,171000.0
2013-06-28,26,55.3,4,2,115000.0
2013-06-28,27,46.1,4,1,110000.0
2013-06-28,29,50.6,2,2,161920.0
2013-06-28,29,65.89,3,2,290000.0
2013-06-28,31,44.4,3,2,80000.0
2013-06-28,31,75.4,4,1,140000.0
2013-01-07,16,29.5,2,10,99000.0
2013-01-07,19,66.0,4,4,150000.0
2013-01-07,27,45.2,4,4,93500.0
2013-01-07,29,72.0,3,2,354000.0
2013-01-07,29,54.67,3,2,225000.0
2013-02-07,26,37.0,3,1,87500.0
2013-02-07,32,29.1,2,11,65000.0
2013-03-07,27,36.83,3,2,110000.0
2013-04-07,27,56.2,4,1,149500.0
2013-04-07,30,61.5,4,7,159900.0
2013-05-07,16,39.2,3,4,100000.0
2013-05-07,17,38.7,2,3,29000.0
2013-05-07,25,41.2,3,7,105000.0
2013-05-07,27,50.44,4,5,146000.0
2013-08-07,26,49.7,3,2,120000.0
2013-08-07,30,51.3,3,2,137894.0
2013-08-07,32,36.7,3,3,98026.0
2013-09-07,17,35.17,2,2,100000.0
2013-09-07,27,51.57,4,,100000.0
2013-09-07,31,49.0,4,1,145000.0
2013-10-07,16,33.5,2,2,86000.0
2013-10-07,28,61.4,3,2,120000.0
2013-10-07,28,61.4,3,2,120000.0
2013-10-07,31,49.0,3,1,100000.0
2013-11-07,27,47.1,4,5,135700.0
2013-11-07,27,47.1,3,2,127500.0
2013-12-07,16,33.8,2,1,80000.0
2013-12-07,25,43.8,3,5,116000.0
2013-12-07,31,87.23,4,1,145000.0
2013-07-15,6,49.1,3,5,135000.0
2013-07-15,18,38.9,3,1,80000.0
2013-07-16,26,47.8,3,4,130000.0
2013-07-16,27,45.7,3,3,93000.0
2013-07-16,30,32.76,2,1,100000.0
2013-07-16,30,54.5,3,1,100000.0
2013-07-17,4,47.6,3,1,99720.0
2013-07-17,17,36.1,2,8,94000.0
2013-07-17,18,57.07,3,2,80000.0
2013-07-17,26,84.9,6,1,250000.0
2013-07-17,32,47.8,4,4,110000.0
2013-07-18,4,90.79,5,,20000.0
2013-07-18,27,73.24,4,3,205072.0
2013-07-18,27,29.8,2,4,70000.0
2013-07-19,6,37.0,2,5,94000.0
2013-07-19,16,50.5,3,3,145000.0
2013-07-19,29,43.0,2,3,137600.0
2013-07-19,31,97.9,6,4,225000.0
2013-07-22,16,51.3,4,3,120000.0
2013-07-22,26,120.1,5,4,333333.0
2013-07-22,30,61.5,3,1,175000.0
2013-07-23,27,62.08,3,6,211819.0
2013-07-24,18,42.1,3,2,100000.0
2013-07-24,18,56.0,4,2,150000.0
2013-07-24,27,39.06,1,3,132237.0
2013-07-24,27,33.4,1,7,111287.0
2013-07-24,27,76.67,3,5,265733.0
2013-07-24,27,22.9,2,1,35000.0
2013-07-24,28,62.76,4,1,100000.0
2013-07-24,28,62.76,4,1,100000.0
2013-07-24,30,29.05,2,3,105000.0
2013-07-24,31,57.0,4,5,150000.0
2013-07-25,19,100.7,4,3,287500.0
2013-07-25,26,61.9,4,1,190000.0
2013-07-25,32,37.5,3,2,100000.0
2013-07-26,27,37.6,3,3,121000.0
2013-07-26,27,37.0,3,2,108000.0
2013-07-26,28,65.4,3,2,117000.0
2013-07-26,28,65.4,3,2,117000.0
2013-07-27,25,49.7,3,5,150000.0
2013-07-29,27,37.6,3,4,100000.0
2013-07-30,6,57.2,4,2,203000.0
2013-07-30,17,38.0,3,8,98000.0
2013-07-30,19,65.8,4,2,250000.0
2013-07-30,27,97.53,4,2,337689.0
2013-07-31,17,34.6,2,2,70000.0
2013-01-08,6,38.68,2,2,130000.0
2013-01-08,18,59.7,4,4,80000.0
2013-01-08,27,36.8,2,2,125000.0
2013-01-08,29,32.4,2,1,126000.0
2013-01-08,31,42.8,3,2,90000.0
2013-01-08,32,37.5,3,5,87000.0
2013-02-08,6,43.1,3,1,164804.0
2013-02-08,27,60.76,4,1,160000.0
2013-02-08,28,55.0,3,2,75000.0
2013-02-08,28,55.0,3,2,75000.0
2013-02-08,32,49.41,3,3,119000.0
2013-05-08,25,49.7,4,4,120000.0
2013-05-08,32,37.5,3,2,100000.0
2013-06-08,18,66.6,4,2,160000.0
2013-06-08,25,61.5,4,4,154000.0
2013-07-08,17,38.0,3,11,60000.0
2013-07-08,17,46.96,3,3,130000.0
2013-07-08,27,39.7,3,10,140000.0
2013-07-08,28,35.5,3,2,128000.0
2013-07-08,28,35.5,3,2,128000.0
2013-08-08,27,77.34,3,4,250034.0
2013-09-08,27,73.14,4,2,205556.0
2013-09-08,27,25.5,2,4,75000.0
2013-09-08,31,48.0,4,2,70000.0
2013-09-08,32,210.2,5,1,166600.0
2013-12-08,16,61.7,4,4,215000.0
2013-12-08,19,75.4,4,3,212935.0
2013-12-08,30,52.9,4,5,140000.0
2013-12-08,43,49.0,3,4,123000.0
2013-08-13,30,48.0,3,2,60000.0
2013-08-14,18,60.9,4,1,56000.0
2013-08-14,19,67.71,3,3,168980.0
2013-08-14,19,67.5,4,4,168980.0
2013-08-14,19,52.15,2,3,129220.0
2013-08-14,19,58.97,3,3,193519.0
2013-08-14,19,42.4,2,5,139370.0
2013-08-14,27,37.94,3,3,125000.0
2013-08-16,26,28.6,3,3,70000.0
2013-08-19,26,48.28,4,3,50000.0
2013-08-19,31,36.7,2,,146000.0
2013-08-20,25,49.7,3,5,160000.0
2013-08-21,27,30.4,2,1,105000.0
2013-08-22,17,83.0,5,1,120000.0
2013-08-22,26,50.9,3,1,157000.0
2013-08-22,27,29.8,2,2,110000.0
2013-08-22,29,50.6,2,3,160000.0
2013-08-22,32,44.9,4,1,134700.0
2013-08-23,19,34.4,2,2,120000.0
2013-08-23,25,49.7,3,2,148000.0
2013-08-23,27,45.69,2,6,155896.0
2013-08-23,31,91.3,3,2,160400.0
2013-08-26,27,29.8,2,2,110000.0
2013-08-28,3,46.9,3,3,60000.0
2013-08-28,17,66.0,4,11,160000.0
2013-08-28,25,36.4,2,2,78000.0
2013-08-28,27,44.94,3,1,135000.0
2013-08-29,16,50.9,3,2,152000.0
2013-08-29,25,41.2,3,1,105000.0
2013-08-29,25,49.7,3,3,125000.0
2013-08-29,26,37.3,3,3,90000.0
2013-08-29,27,37.7,3,3,112000.0
2013-08-29,31,38.7,2,2,102000.0
2013-08-30,6,55.12,3,1,285000.0
2013-08-30,26,48.9,2,1,80000.0
2013-08-30,30,36.8,2,2,95000.0
2013-02-09,27,38.1,3,3,100400.0
2013-03-09,16,48.7,4,1,138000.0
2013-03-09,31,40.8,3,,60000.0
2013-04-09,16,63.4,5,4,231410.0
2013-04-09,18,32.8,2,3,81000.0
2013-06-09,17,54.91,3,1,128000.0
2013-10-09,18,60.9,4,3,150000.0
2013-11-09,29,62.9,4,5,160000.0
2013-12-09,29,75.7,4,3,330000.0
2013-09-13,6,63.91,3,1,243002.0
2013-09-13,16,25.0,2,4,90000.0
2013-09-13,29,61.3,4,3,140000.0
2013-09-16,28,56.4,3,1,110000.0
2013-09-16,31,50.1,3,2,120000.0
2013-09-20,6,40.4,2,4,147512.0
2013-09-20,17,63.8,4,2,185000.0
2013-09-21,32,22.65,2,,50000.0
2013-09-24,17,17.89,1,2,67000.0
2013-09-24,18,30.22,2,1,50000.0
2013-09-24,25,50.8,3,11,143000.0
2013-09-24,30,56.7,4,2,130000.0
2013-09-25,18,39.4,2,3,85000.0
2013-09-26,27,34.66,3,5,133000.0
2013-09-27,17,28.3,2,1,74000.0
2013-09-30,18,40.0,3,1,120000.0
2013-09-30,28,45.0,2,2,75000.0
2013-01-10,19,52.5,2,2,184485.0
2013-01-10,7,45.0,3,1,148819.0
2013-02-10,26,47.3,3,3,117000.0
2013-02-10,26,49.7,3,5,168000.0
2013-02-10,27,39.91,3,4,135000.0
2013-03-10,4,90.79,5,,20000.0
2013-03-10,25,49.7,3,1,135000.0
2013-03-10,28,56.4,3,1,110000.0
2013-03-10,4,90.79,5,,20000.0
2013-04-10,6,53.9,3,2,15000.0
2013-04-10,19,15.0,2,2,63000.0
2013-04-10,30,64.58,4,2,215000.0
2013-04-10,25,50.2,4,1,80000.0
2013-04-10,29,67.7,3,2,270000.0
2013-07-10,27,50.55,4,3,80800.0
2013-07-10,31,49.0,3,1,100000.0
2013-07-10,26,47.3,4,6,145000.0
2013-07-10,39,35.08,2,1,112037.0
2013-08-10,6,28.7,1,4,58000.0
2013-08-10,31,49.1,3,3,75000.0
2013-08-10,27,51.7,4,2,75000.0
2013-08-10,27,54.7,4,4,150000.0
2013-08-10,31,49.1,3,3,75000.0
2013-09-10,13,50.9,3,3,143000.0
2013-09-10,19,34.97,1,4,122395.0
2013-09-10,19,35.13,1,3,122955.0
2013-09-10,29,72.9,3,5,230000.0
2013-10-10,16,35.45,3,3,102000.0
2013-11-10,18,64.5,4,3,148000.0
2013-11-10,29,90.93,3,4,430000.0
2013-11-10,26,28.6,2,4,63000.0
2013-11-10,26,61.9,4,3,170000.0
2013-11-10,33,60.5,4,11,142500.0
2013-11-10,7,62.6,4,2,211064.0
2013-11-10,7,62.6,4,4,193351.0
2013-11-10,7,46.3,3,1,153074.0
2013-11-10,7,62.6,4,1,198312.0
2013-11-10,7,80.3,5,1,252194.0
2013-11-10,6,112.0,5,1,143200.0
2013-11-10,6,112.0,5,1,143200.0
2013-12-10,28,47.77,3,3,165000.0
2013-10-14,18,44.9,3,4,160000.0
2013-10-14,26,28.1,2,4,78000.0
2013-10-14,32,38.1,3,2,135000.0
2013-10-14,16,37.9,3,4,120000.0
2013-10-15,26,52.61,4,9,145000.0
2013-10-15,30,57.37,3,1,191233.0
2013-10-15,43,83.5,4,3,230000.0
2013-10-15,18,50.07,3,3,184000.0
2013-10-15,26,52.61,4,9,145000.0
2013-10-16,18,48.1,3,4,105000.0
2013-10-16,18,37.4,2,4,105000.0
2013-10-16,25,48.9,3,7,130000.0
2013-10-16,27,24.44,2,5,71047.0
2013-10-17,6,37.0,2,3,96000.0
2013-10-17,27,51.44,4,,160000.0
2013-10-17,27,57.0,5,5,171000.0
2013-10-18,16,85.5,5,3,290000.0
2013-10-18,16,85.5,5,3,290000.0
2013-10-18,24,110.29,4,,250000.0
2013-10-18,27,47.1,4,5,140000.0
2013-10-18,27,66.6,5,,200000.0
2013-10-21,20,25.5,1,7,60000.0
2013-10-21,25,47.55,3,7,150000.0
2013-10-22,29,58.6,3,1,215000.0
2013-10-22,19,74.5,4,5,211809.0
2013-10-22,26,47.4,3,5,125000.0
2013-10-22,26,45.9,3,1,165000.0
2013-10-22,27,30.53,2,8,65000.0
2013-10-23,19,78.8,4,,240000.0
2013-10-23,17,59.6,5,8,50000.0
2013-10-23,42,59.9,4,1,170000.0
2013-10-24,19,33.14,2,1,80000.0
2013-10-24,29,53.4,3,3,223000.0
2013-10-24,30,57.24,3,2,200340.0
2013-10-24,27,44.9,3,4,125000.0
2013-10-25,17,37.2,3,1,117000.0
2013-10-25,17,37.2,3,,117000.0
2013-10-25,19,44.5,3,6,83300.0
2013-10-25,27,47.1,4,2,130000.0
2013-10-25,27,47.66,4,3,150000.0
2013-10-25,29,55.82,3,5,224500.0
2013-10-28,16,50.7,3,3,138000.0
2013-10-28,16,50.7,3,3,138000.0
2013-10-29,17,46.1,3,2,150000.0
2013-10-29,13,61.5,4,5,130000.0
2013-10-29,17,46.1,3,2,150000.0
2013-10-29,26,47.12,3,5,151000.0
2013-10-29,27,88.18,4,2,267593.0
2013-10-29,27,29.92,2,1,103000.0
2013-10-29,7,80.3,5,2,270309.0
2013-10-29,7,45.0,3,2,152153.0
2013-10-29,7,46.3,3,2,156504.0
2013-10-30,17,44.9,3,10,135000.0
2013-10-30,21,61.9,4,5,200000.0
2013-10-30,25,59.4,4,9,180000.0
2013-10-30,39,66.31,3,4,210185.0
2013-10-31,17,51.4,3,3,88500.0
2013-10-31,30,57.9,3,1,140000.0
2013-10-31,32,57.0,5,11,70000.0
2013-10-31,32,51.4,3,3,88500.0
2013-10-31,,51.4,3,3,88500.0
2013-10-31,17,57.0,5,11,70000.0
2013-10-31,23,54.4,3,4,207000.0
2013-10-31,27,50.29,3,3,158000.0
2013-10-31,27,57.0,5,11,30000.0
2013-10-31,36,52.5,3,2,157500.0
2013-05-11,26,88.09,5,6,150000.0
2013-05-11,27,30.0,2,11,90000.0
2013-05-11,13,64.9,4,5,94700.0
2013-05-11,19,78.8,4,,240000.0
2013-05-11,19,70.7,4,2,180000.0
2013-05-11,23,52.7,3,4,191000.0
2013-05-11,27,44.9,3,4,65000.0
2013-05-11,5,48.6,2,5,189820.0
2013-06-11,18,56.7,3,1,113000.0
2013-06-11,17,59.6,5,8,100000.0
2013-07-11,19,66.0,4,6,75000.0
2013-08-11,19,83.1,3,4,60000.0
2013-08-11,21,90.6,5,5,310000.0
2013-08-11,33,36.3,2,5,105000.0
2013-09-11,19,118.5,5,,399000.0
2013-09-11,27,87.54,3,4,259259.0
2013-09-11,27,87.48,4,3,320000.0
2013-11-13,43,60.2,4,10,100000.0
2013-11-13,5,82.7,4,1,235000.0
2013-11-14,17,32.3,2,3,65000.0
2013-11-14,30,56.98,3,1,189933.0
2013-11-14,31,40.0,3,1,123000.0
2013-11-14,17,53.6,4,2,110000.0
2013-11-14,25,46.1,3,2,45000.0
2013-11-14,26,29.7,3,,45000.0
2013-11-14,31,40.0,3,1,123000.0
2013-11-14,39,49.6,3,4,156111.0
2013-11-15,27,58.7,4,9,166126.0
2013-11-18,16,32.3,9,8,145005.0
2013-11-18,18,85.6,3,1,75000.0
2013-11-18,26,48.3,4,3,100000.0
2013-11-18,1,58.3,4,1,78000.0
2013-11-18,16,32.3,2,3,65000.0
2013-11-18,16,53.6,4,2,110000.0
2013-11-18,27,34.0,3,4,105000.0
2013-11-19,17,29.9,3,2,76000.0
2013-11-19,27,44.84,3,5,132861.0
2013-11-19,32,74.4,5,,160000.0
2013-11-20,26,72.1,4,3,255000.0
2013-11-20,28,64.8,4,4,174000.0
2013-11-20,28,64.8,4,4,174000.0
2013-11-20,16,51.39,4,4,80000.0
2013-11-20,27,30.0,3,5,119000.0
2013-11-20,28,64.8,4,4,174000.0
2013-11-21,19,33.14,2,1,80000.0
2013-11-21,19,33.14,2,1,80000.0
2013-11-21,26,31.1,1,1,75000.0
2013-11-21,31,47.5,2,,210000.0
2013-11-22,25,49.7,3,1,110000.0
2013-11-22,42,55.41,3,4,175000.0
2013-11-25,25,36.4,2,3,115000.0
2013-11-25,27,58.77,4,1,210000.0
2013-11-25,39,66.64,4,2,228304.0
2013-11-25,42,65.55,4,4,223302.0
2013-11-26,27,46.11,2,6,180000.0
2013-11-26,25,60.36,4,8,140000.0
2013-11-26,25,41.2,3,3,55000.0
2013-11-27,6,35.0,2,1,136044.0
2013-11-27,16,57.1,5,8,170000.0
2013-11-27,26,61.9,4,4,120000.0
2013-11-27,27,46.4,4,1,148000.0
2013-11-28,17,48.9,3,3,30000.0
2013-11-28,18,50.3,3,,120000.0
2013-11-28,26,37.9,3,4,80000.0
2013-11-28,27,43.58,3,5,144500.0
2013-11-28,31,30.0,2,1,107000.0
2013-11-29,18,78.32,4,1,200000.0
2013-11-29,29,47.7,3,2,223500.0
2013-11-29,20,32.3,2,2,90000.0
2013-11-29,25,50.2,4,3,150000.0
2013-11-29,39,60.52,3,,203500.0
2013-01-12,28,119.0,5,1,190000.0
2013-02-12,17,63.59,3,6,328704.0
2013-02-12,27,23.57,2,3,72000.0
2013-03-12,6,54.7,3,2,180000.0
2013-03-12,17,33.4,2,1,102000.0
2013-03-12,21,44.4,3,3,160000.0
2013-03-12,26,37.0,3,1,91000.0
2013-03-12,27,26.6,2,1,68000.0
2013-03-12,31,94.7,4,2,150000.0
2013-03-12,31,44.0,4,5,140000.0
2013-04-12,6,25.77,1,3,90000.0
2013-04-12,1,49.5,3,5,130000.0
2013-04-12,17,48.9,3,3,30000.0
2013-04-12,26,47.7,3,3,152000.0
2013-04-12,5,82.7,4,1,235000.0
2013-05-12,25,59.1,4,1,176000.0
2013-05-12,25,43.8,3,5,143000.0
2013-05-12,31,47.0,4,3,120000.0
2013-06-12,19,66.5,4,10,170000.0
2013-06-12,26,47.5,3,3,110000.0
2013-06-12,27,48.0,4,6,152000.0
2013-06-12,42,62.3,4,3,230000.0
2013-09-12,16,22.58,2,1,72000.0
2013-09-12,26,49.7,3,4,155000.0
2013-09-12,7,52.9,3,2,174672.0
2013-09-12,6,159.57,5,1,462963.0
2013-10-12,6,53.98,3,2,190000.0
2013-10-12,18,72.3,4,1,210000.0
2013-10-12,19,44.0,2,3,117252.0
2013-10-12,23,52.7,3,1,170000.0
2013-10-12,28,119.0,5,1,190000.0
2013-11-12,17,38.88,2,2,110000.0
2013-11-12,27,33.2,3,,80000.0
2013-11-12,31,40.7,2,3,60000.0
2013-12-12,17,56.83,4,4,168700.0
2013-12-12,20,54.7,3,1,153000.0
2013-12-12,25,49.7,3,10,126000.0
2013-12-12,25,84.9,5,3,200000.0
2013-12-12,31,68.56,3,2,170000.0
2013-12-13,26,37.3,3,1,102000.0
2013-12-13,32,37.72,3,4,112000.0
2013-12-16,16,91.65,4,6,308388.0
2013-12-16,16,74.62,3,4,255642.0
2013-12-16,27,73.48,3,4,250713.0
2013-12-16,27,29.8,2,2,66500.0
2013-12-16,27,29.8,2,2,66500.0
2013-12-16,27,30.12,2,2,80000.0
2013-12-16,27,50.0,4,4,110000.0
2013-12-17,6,28.7,1,4,75000.0
2013-12-17,26,68.03,3,4,250000.0
2013-12-17,30,43.2,3,,110000.0
2013-12-17,16,48.89,2,3,152395.0
2013-12-17,16,65.63,2,3,227881.0
2013-12-17,16,48.87,2,2,166520.0
2013-12-17,16,48.42,2,3,145654.0
2013-12-17,16,56.63,3,2,194010.0
2013-12-17,16,39.59,2,3,133799.0
2013-12-17,16,45.77,2,6,263089.0
2013-12-17,16,68.22,3,5,354329.0
2013-12-17,18,65.9,4,1,230000.0
2013-12-17,19,21.8,2,,39815.0
2013-12-17,25,49.7,3,9,50000.0
2013-12-17,4,90.79,5,,165000.0
2013-12-17,5,61.55,4,3,80000.0
2013-12-18,16,87.31,3,6,307202.0
2013-12-18,16,39.31,2,5,136492.0
2013-12-18,16,48.96,2,2,167733.0
2013-12-18,16,46.48,2,1,159237.0
2013-12-18,16,39.42,2,2,136875.0
2013-12-18,16,60.0,3,3,208333.0
2013-12-18,16,45.24,2,5,152894.0
2013-12-18,16,56.37,3,5,195729.0
2013-12-18,16,62.95,3,3,218576.0
2013-12-18,16,56.47,3,3,196076.0
2013-12-18,16,76.03,4,4,267513.0
2013-12-18,16,63.12,3,5,219167.0
2013-12-18,16,63.28,3,4,216792.0
2013-12-18,16,87.85,3,3,305034.0
2013-12-18,16,63.84,3,4,224622.0
2013-12-18,25,50.2,4,1,180000.0
2013-12-18,30,56.98,3,1,189933.0
2013-12-18,31,50.2,4,1,180000.0
2013-12-19,6,51.9,3,3,150000.0
2013-12-19,17,47.0,3,2,73000.0
2013-12-19,19,101.4,4,1,200000.0
2013-12-19,16,48.93,3,3,60000.0
2013-12-19,16,45.44,2,,157778.0
2013-12-19,16,46.21,2,5,158312.0
2013-12-19,16,45.63,2,3,158437.0
2013-12-19,16,48.27,2,5,164475.0
2013-12-19,16,44.55,2,6,252846.0
2013-12-19,27,33.4,3,4,30000.0
2013-12-19,29,53.1,3,1,166667.0
2013-12-20,17,42.1,3,1,93000.0
2013-12-20,17,53.24,3,4,145000.0
2013-12-20,30,45.0,3,2,138000.0
2013-12-20,16,68.6,3,3,238194.0
2013-12-20,16,39.81,2,1,136386.0
2013-12-20,16,87.81,3,,308961.0
2013-12-20,16,48.82,2,3,169514.0
2013-12-20,16,46.14,2,3,158072.0
2013-12-20,16,60.08,2,4,208611.0
2013-12-20,16,64.3,3,6,226241.0
2013-12-20,16,45.33,2,3,157395.0
2013-12-20,16,60.67,3,2,210659.0
2013-12-20,16,59.76,3,5,207500.0
2013-12-20,16,46.28,2,3,160694.0
2013-12-20,25,50.2,4,2,40000.0
2013-12-23,19,44.0,2,3,117252.0
2013-12-23,16,50.87,2,2,176631.0
2013-12-23,16,76.26,4,3,268322.0
2013-12-23,16,75.62,4,5,262569.0
2013-12-23,16,44.02,2,,152847.0
2013-12-23,16,45.61,2,4,158368.0
2013-12-23,16,87.78,3,5,304792.0
2013-12-23,16,64.3,3,5,226241.0
2013-12-23,16,46.04,5,5,157729.0
2013-12-23,16,64.3,3,5,226241.0
2013-12-23,16,46.04,5,5,157729.0
2013-12-23,26,47.5,4,4,145000.0
2013-12-23,27,49.79,4,3,75000.0
2013-12-23,27,49.79,4,3,75000.0
2013-12-27,30,45.7,2,3,225000.0
2013-12-27,16,44.17,3,3,151323.0
2013-12-27,16,66.9,3,2,175000.0
2013-12-27,23,60.64,3,2,103531.0
2013-12-27,26,58.2,3,3,260000.0
2013-12-30,6,28.7,1,4,75000.0
2013-12-30,6,73.4,4,4,240000.0
2013-12-30,26,28.0,2,4,75000.0
2013-12-30,30,34.07,2,2,120000.0
2013-12-30,16,62.23,3,2,216621.0
2013-12-30,16,48.52,2,5,224405.0
2013-12-30,16,50.83,2,5,176492.0
